chr2L	11018000	11230000	0.0293	1
chr2L	11018000	11362000	0.0195	1
chr2L	11020000	11028000	0.5649	1
chr2L	11020000	11030000	0.5105	1
chr2L	11020000	11032000	0.5123	1
chr2L	11020000	11034000	0.4837	1
chr2L	11020000	11036000	0.4355	1
chr2L	11020000	11038000	0.3659	1
chr2L	11020000	11040000	0.3019	1
chr2L	11020000	11042000	0.2672	1
chr2L	11020000	11046000	0.2426	1
chr2L	11020000	11048000	0.2674	1
chr2L	11020000	11050000	0.2210	1
chr2L	11020000	11052000	0.2168	1
chr2L	11020000	11054000	0.2311	1
chr2L	11020000	11058000	0.2160	1
chr2L	11020000	11060000	0.1937	1
chr2L	11020000	11062000	0.2484	1
chr2L	11020000	11064000	0.2207	1
chr2L	11020000	11066000	0.1894	1
chr2L	11020000	11068000	0.2392	1
chr2L	11020000	11070000	0.1830	1
chr2L	11020000	11072000	0.2528	1
chr2L	11020000	11074000	0.2425	1
chr2L	11020000	11076000	0.2032	1
chr2L	11020000	11078000	0.2394	1
chr2L	11020000	11080000	0.2101	1
chr2L	11020000	11082000	0.2478	1
chr2L	11020000	11084000	0.2035	1
chr2L	11020000	11086000	0.1838	1
chr2L	11020000	11088000	0.1881	1
chr2L	11020000	11090000	0.1668	1
chr2L	11020000	11408000	0.0221	1
chr2L	11020000	11522000	0.0131	1
chr2L	11020000	11526000	0.0190	1
chr2L	11020000	11562000	0.0141	1
chr2L	11020000	11668000	0.0147	1
chr2L	11020000	11768000	0.0132	1
chr2L	11020000	11908000	0.0153	1
chr2L	11022000	11030000	0.6119	1
chr2L	11022000	11032000	0.5220	1
chr2L	11022000	11034000	0.4973	1
chr2L	11022000	11036000	0.4505	1
chr2L	11022000	11038000	0.4188	1
chr2L	11022000	11042000	0.2795	1
chr2L	11022000	11048000	0.2811	1
chr2L	11022000	11050000	0.2947	1
chr2L	11022000	11052000	0.2189	1
chr2L	11022000	11054000	0.2118	1
chr2L	11022000	11056000	0.1934	1
chr2L	11022000	11058000	0.2136	1
chr2L	11022000	11060000	0.2417	1
chr2L	11022000	11062000	0.1926	1
chr2L	11022000	11064000	0.2095	1
chr2L	11022000	11066000	0.1880	1
chr2L	11022000	11068000	0.2042	1
chr2L	11022000	11070000	0.2298	1
chr2L	11022000	11072000	0.2133	1
chr2L	11022000	11074000	0.2450	1
chr2L	11022000	11076000	0.2072	1
chr2L	11022000	11078000	0.1888	1
chr2L	11022000	11080000	0.1850	1
chr2L	11022000	11082000	0.2268	1
chr2L	11022000	11084000	0.2121	1
chr2L	11022000	11086000	0.1926	1
chr2L	11022000	11088000	0.1955	1
chr2L	11022000	11090000	0.1705	1
chr2L	11022000	11350000	0.0261	1
chr2L	11022000	11608000	0.0164	1
chr2L	11022000	11780000	0.0119	1
chr2L	11022000	11908000	0.0248	1
chr2L	11022000	11910000	0.0114	1
chr2L	11024000	11036000	0.4037	1
chr2L	11024000	11038000	0.4254	1
chr2L	11024000	11048000	0.2473	1
chr2L	11024000	11052000	0.2188	1
chr2L	11024000	11054000	0.2187	1
chr2L	11024000	11056000	0.2684	1
chr2L	11024000	11058000	0.2187	1
chr2L	11024000	11060000	0.2041	1
chr2L	11024000	11062000	0.1997	1
chr2L	11024000	11064000	0.2544	1
chr2L	11024000	11066000	0.2224	1
chr2L	11024000	11068000	0.2056	1
chr2L	11024000	11070000	0.2690	1
chr2L	11024000	11072000	0.2387	1
chr2L	11024000	11074000	0.1952	1
chr2L	11024000	11076000	0.2461	1
chr2L	11024000	11078000	0.2488	1
chr2L	11024000	11080000	0.2136	1
chr2L	11024000	11082000	0.2216	1
chr2L	11024000	11084000	0.2203	1
chr2L	11024000	11086000	0.1647	1
chr2L	11024000	11088000	0.1540	1
chr2L	11024000	11090000	0.1687	1
chr2L	11024000	11220000	0.0476	1
chr2L	11024000	11400000	0.0180	1
chr2L	11024000	11414000	0.0232	1
chr2L	11024000	11442000	0.0211	1
chr2L	11024000	11474000	0.0144	1
chr2L	11024000	11548000	0.0147	1
chr2L	11024000	11758000	0.0151	1
chr2L	11024000	11784000	0.0128	1
chr2L	11024000	11880000	0.0107	1
chr2L	11024000	11894000	0.0126	1
chr2L	11024000	11904000	0.0137	1
chr2L	11024000	11918000	0.0159	1
chr2L	11026000	11036000	0.4619	1
chr2L	11026000	11038000	0.4125	1
chr2L	11026000	11042000	0.3270	1
chr2L	11026000	11046000	0.2712	1
chr2L	11026000	11048000	0.3288	1
chr2L	11026000	11050000	0.2459	1
chr2L	11026000	11054000	0.2379	1
chr2L	11026000	11056000	0.2370	1
chr2L	11026000	11058000	0.2452	1
chr2L	11026000	11060000	0.2372	1
chr2L	11026000	11062000	0.2005	1
chr2L	11026000	11064000	0.2371	1
chr2L	11026000	11066000	0.2140	1
chr2L	11026000	11068000	0.2624	1
chr2L	11026000	11070000	0.2120	1
chr2L	11026000	11072000	0.2405	1
chr2L	11026000	11074000	0.2424	1
chr2L	11026000	11076000	0.2224	1
chr2L	11026000	11078000	0.2305	1
chr2L	11026000	11080000	0.2369	1
chr2L	11026000	11082000	0.1725	1
chr2L	11026000	11084000	0.2103	1
chr2L	11026000	11086000	0.1782	1
chr2L	11026000	11088000	0.2019	1
chr2L	11026000	11090000	0.1882	1
chr2L	11026000	11764000	0.0118	1
chr2L	11026000	11818000	0.0150	1
chr2L	11026000	11860000	0.0132	1
chr2L	11026000	11920000	0.0174	1
chr2L	11028000	11036000	0.6017	1
chr2L	11028000	11048000	0.2715	1
chr2L	11028000	11050000	0.2576	1
chr2L	11028000	11058000	0.2415	1
chr2L	11028000	11060000	0.2561	1
chr2L	11028000	11062000	0.2316	1
chr2L	11028000	11064000	0.2083	1
chr2L	11028000	11066000	0.1975	1
chr2L	11028000	11068000	0.2523	1
chr2L	11028000	11070000	0.2331	1
chr2L	11028000	11072000	0.2406	1
chr2L	11028000	11074000	0.2672	1
chr2L	11028000	11076000	0.2480	1
chr2L	11028000	11078000	0.2193	1
chr2L	11028000	11080000	0.2087	1
chr2L	11028000	11082000	0.2243	1
chr2L	11028000	11084000	0.2061	1
chr2L	11028000	11086000	0.1565	1
chr2L	11028000	11088000	0.1965	1
chr2L	11028000	11090000	0.1844	1
chr2L	11028000	11446000	0.0148	1
chr2L	11028000	11654000	0.0143	1
chr2L	11030000	11046000	0.3221	1
chr2L	11030000	11056000	0.2305	1
chr2L	11030000	11058000	0.2392	1
chr2L	11030000	11062000	0.2366	1
chr2L	11030000	11064000	0.2543	1
chr2L	11030000	11066000	0.2265	1
chr2L	11030000	11068000	0.2588	1
chr2L	11030000	11070000	0.2398	1
chr2L	11030000	11072000	0.2249	1
chr2L	11030000	11074000	0.2301	1
chr2L	11030000	11076000	0.2405	1
chr2L	11030000	11078000	0.1806	1
chr2L	11030000	11080000	0.1709	1
chr2L	11030000	11082000	0.1949	1
chr2L	11030000	11084000	0.2010	1
chr2L	11030000	11086000	0.2030	1
chr2L	11030000	11088000	0.1771	1
chr2L	11030000	11090000	0.1647	1
chr2L	11030000	11596000	0.0138	1
chr2L	11030000	11860000	0.0125	1
chr2L	11030000	11884000	0.0106	1
chr2L	11032000	11048000	0.3272	1
chr2L	11032000	11054000	0.2584	1
chr2L	11032000	11058000	0.2642	1
chr2L	11032000	11060000	0.2483	1
chr2L	11032000	11062000	0.2591	1
chr2L	11032000	11064000	0.2429	1
chr2L	11032000	11066000	0.2013	1
chr2L	11032000	11068000	0.2332	1
chr2L	11032000	11070000	0.2548	1
chr2L	11032000	11072000	0.2865	1
chr2L	11032000	11074000	0.2392	1
chr2L	11032000	11076000	0.2245	1
chr2L	11032000	11078000	0.2437	1
chr2L	11032000	11080000	0.1811	1
chr2L	11032000	11082000	0.1774	1
chr2L	11032000	11084000	0.2106	1
chr2L	11032000	11086000	0.2368	1
chr2L	11032000	11088000	0.1992	1
chr2L	11032000	11090000	0.2149	1
chr2L	11032000	11464000	0.0130	1
chr2L	11032000	11584000	0.0205	1
chr2L	11032000	11690000	0.0168	1
chr2L	11032000	11728000	0.0133	1
chr2L	11032000	11814000	0.0099	1
chr2L	11032000	11836000	0.0147	1
chr2L	11032000	11924000	0.0172	1
chr2L	11032000	11950000	0.0118	1
chr2L	11034000	11050000	0.3329	1
chr2L	11034000	11052000	0.3170	1
chr2L	11034000	11054000	0.2750	1
chr2L	11034000	11058000	0.2828	1
chr2L	11034000	11060000	0.2638	1
chr2L	11034000	11062000	0.2483	1
chr2L	11034000	11064000	0.2129	1
chr2L	11034000	11066000	0.3074	1
chr2L	11034000	11068000	0.2079	1
chr2L	11034000	11070000	0.2621	1
chr2L	11034000	11072000	0.2727	1
chr2L	11034000	11074000	0.2969	1
chr2L	11034000	11076000	0.2144	1
chr2L	11034000	11078000	0.1906	1
chr2L	11034000	11080000	0.2374	1
chr2L	11034000	11082000	0.2880	1
chr2L	11034000	11084000	0.2136	1
chr2L	11034000	11086000	0.1703	1
chr2L	11034000	11088000	0.1643	1
chr2L	11034000	11090000	0.1768	1
chr2L	11034000	11358000	0.0258	1
chr2L	11034000	11494000	0.0162	1
chr2L	11034000	11678000	0.0164	1
chr2L	11034000	11720000	0.0119	1
chr2L	11034000	11818000	0.0100	1
chr2L	11034000	11882000	0.0119	1
chr2L	11034000	11960000	0.0208	1
chr2L	11036000	11054000	0.2967	1
chr2L	11036000	11056000	0.2746	1
chr2L	11036000	11058000	0.2701	1
chr2L	11036000	11060000	0.2768	1
chr2L	11036000	11062000	0.2811	1
chr2L	11036000	11064000	0.2404	1
chr2L	11036000	11066000	0.2629	1
chr2L	11036000	11068000	0.3029	1
chr2L	11036000	11070000	0.2939	1
chr2L	11036000	11072000	0.2368	1
chr2L	11036000	11074000	0.2195	1
chr2L	11036000	11076000	0.2057	1
chr2L	11036000	11078000	0.2400	1
chr2L	11036000	11080000	0.2359	1
chr2L	11036000	11082000	0.1969	1
chr2L	11036000	11084000	0.1895	1
chr2L	11036000	11086000	0.2003	1
chr2L	11036000	11088000	0.1694	1
chr2L	11036000	11844000	0.0223	1
chr2L	11036000	11888000	0.0146	1
chr2L	11038000	11054000	0.3233	1
chr2L	11038000	11056000	0.3466	1
chr2L	11038000	11060000	0.2682	1
chr2L	11038000	11062000	0.2545	1
chr2L	11038000	11064000	0.2967	1
chr2L	11038000	11066000	0.2704	1
chr2L	11038000	11068000	0.2527	1
chr2L	11038000	11070000	0.2211	1
chr2L	11038000	11072000	0.2496	1
chr2L	11038000	11074000	0.1893	1
chr2L	11038000	11076000	0.1849	1
chr2L	11038000	11078000	0.2693	1
chr2L	11038000	11080000	0.2199	1
chr2L	11038000	11082000	0.2433	1
chr2L	11038000	11084000	0.2160	1
chr2L	11038000	11086000	0.2153	1
chr2L	11038000	11088000	0.1741	1
chr2L	11038000	11090000	0.1931	1
chr2L	11038000	11288000	0.0298	1
chr2L	11038000	11428000	0.0229	1
chr2L	11038000	11460000	0.0163	1
chr2L	11038000	11606000	0.0137	1
chr2L	11038000	11830000	0.0119	1
chr2L	11038000	11840000	0.0137	1
chr2L	11038000	11880000	0.0112	1
chr2L	11038000	11954000	0.0132	1
chr2L	11040000	11052000	0.4157	1
chr2L	11040000	11054000	0.4122	1
chr2L	11040000	11056000	0.4383	1
chr2L	11040000	11058000	0.3299	1
chr2L	11040000	11060000	0.3375	1
chr2L	11040000	11062000	0.3289	1
chr2L	11040000	11064000	0.3693	1
chr2L	11040000	11066000	0.3625	1
chr2L	11040000	11068000	0.2807	1
chr2L	11040000	11070000	0.2859	1
chr2L	11040000	11072000	0.2494	1
chr2L	11040000	11074000	0.2189	1
chr2L	11040000	11076000	0.1890	1
chr2L	11040000	11078000	0.2024	1
chr2L	11040000	11080000	0.2003	1
chr2L	11040000	11082000	0.1991	1
chr2L	11040000	11084000	0.2220	1
chr2L	11040000	11086000	0.1636	1
chr2L	11040000	11088000	0.1618	1
chr2L	11040000	11282000	0.0222	1
chr2L	11040000	11400000	0.0197	1
chr2L	11040000	11474000	0.0131	1
chr2L	11040000	11560000	0.0270	1
chr2L	11040000	11668000	0.0132	1
chr2L	11040000	11840000	0.0119	1
chr2L	11040000	11918000	0.0144	1
chr2L	11042000	11052000	0.4787	1
chr2L	11042000	11056000	0.3682	1
chr2L	11042000	11058000	0.3884	1
chr2L	11042000	11060000	0.3789	1
chr2L	11042000	11062000	0.3738	1
chr2L	11042000	11064000	0.3771	1
chr2L	11042000	11066000	0.3619	1
chr2L	11042000	11068000	0.2990	1
chr2L	11042000	11070000	0.3182	1
chr2L	11042000	11072000	0.2586	1
chr2L	11042000	11074000	0.2284	1
chr2L	11042000	11076000	0.2151	1
chr2L	11042000	11078000	0.2054	1
chr2L	11042000	11080000	0.2089	1
chr2L	11042000	11082000	0.2173	1
chr2L	11042000	11084000	0.2216	1
chr2L	11042000	11086000	0.2256	1
chr2L	11042000	11088000	0.1888	1
chr2L	11042000	11090000	0.1585	1
chr2L	11042000	11408000	0.0244	1
chr2L	11042000	11442000	0.0195	1
chr2L	11042000	11474000	0.0173	1
chr2L	11042000	11486000	0.0137	1
chr2L	11042000	11758000	0.0163	1
chr2L	11042000	11786000	0.0112	1
chr2L	11044000	11054000	0.4654	1
chr2L	11044000	11056000	0.5494	1
chr2L	11044000	11058000	0.4608	1
chr2L	11044000	11060000	0.4829	1
chr2L	11044000	11062000	0.3908	1
chr2L	11044000	11064000	0.3959	1
chr2L	11044000	11066000	0.3960	1
chr2L	11044000	11068000	0.3162	1
chr2L	11044000	11070000	0.2874	1
chr2L	11044000	11072000	0.2217	1
chr2L	11044000	11074000	0.2293	1
chr2L	11044000	11076000	0.2109	1
chr2L	11044000	11080000	0.1907	1
chr2L	11044000	11084000	0.1852	1
chr2L	11044000	11090000	0.1644	1
chr2L	11044000	11502000	0.0148	1
chr2L	11044000	11660000	0.0146	1
chr2L	11044000	11710000	0.0140	1
chr2L	11044000	11872000	0.0151	1
chr2L	11044000	11894000	0.0206	1
chr2L	11046000	11054000	0.5820	1
chr2L	11046000	11056000	0.6481	1
chr2L	11046000	11058000	0.4843	1
chr2L	11046000	11060000	0.5356	1
chr2L	11046000	11062000	0.3928	1
chr2L	11046000	11064000	0.4739	1
chr2L	11046000	11066000	0.3977	1
chr2L	11046000	11068000	0.3801	1
chr2L	11046000	11070000	0.3064	1
chr2L	11046000	11072000	0.2954	1
chr2L	11046000	11074000	0.2996	1
chr2L	11046000	11076000	0.2254	1
chr2L	11046000	11078000	0.2123	1
chr2L	11046000	11080000	0.2382	1
chr2L	11046000	11082000	0.2174	1
chr2L	11046000	11084000	0.1794	1
chr2L	11046000	11088000	0.1714	1
chr2L	11046000	11090000	0.2198	1
chr2L	11046000	11550000	0.0124	1
chr2L	11046000	11730000	0.0110	1
chr2L	11046000	11784000	0.0166	1
chr2L	11046000	11866000	0.0111	1
chr2L	11048000	11056000	0.6432	1
chr2L	11048000	11058000	0.5367	1
chr2L	11048000	11060000	0.5485	1
chr2L	11048000	11062000	0.4244	1
chr2L	11048000	11064000	0.3997	1
chr2L	11048000	11066000	0.4063	1
chr2L	11048000	11068000	0.3671	1
chr2L	11048000	11070000	0.3271	1
chr2L	11048000	11072000	0.2940	1
chr2L	11048000	11074000	0.3116	1
chr2L	11048000	11076000	0.2794	1
chr2L	11048000	11078000	0.2279	1
chr2L	11048000	11080000	0.2019	1
chr2L	11048000	11082000	0.2409	1
chr2L	11048000	11084000	0.2253	1
chr2L	11048000	11088000	0.2363	1
chr2L	11048000	11090000	0.1769	1
chr2L	11048000	11618000	0.0128	1
chr2L	11048000	11844000	0.0098	1
chr2L	11050000	11064000	0.3877	1
chr2L	11050000	11066000	0.3920	1
chr2L	11050000	11068000	0.3696	1
chr2L	11050000	11070000	0.3008	1
chr2L	11050000	11074000	0.2513	1
chr2L	11050000	11076000	0.2493	1
chr2L	11050000	11078000	0.2150	1
chr2L	11050000	11080000	0.2180	1
chr2L	11050000	11082000	0.2715	1
chr2L	11050000	11084000	0.2120	1
chr2L	11050000	11086000	0.2049	1
chr2L	11050000	11088000	0.1921	1
chr2L	11050000	11362000	0.0244	1
chr2L	11050000	11370000	0.0216	1
chr2L	11050000	11498000	0.0161	1
chr2L	11050000	11680000	0.0127	1
chr2L	11050000	11698000	0.0125	1
chr2L	11050000	11734000	0.0110	1
chr2L	11050000	11824000	0.0122	1
chr2L	11050000	11888000	0.0184	1
chr2L	11050000	11918000	0.0134	1
chr2L	11050000	11920000	0.0134	1
chr2L	11052000	11064000	0.4629	1
chr2L	11052000	11066000	0.4068	1
chr2L	11052000	11068000	0.3242	1
chr2L	11052000	11072000	0.2715	1
chr2L	11052000	11076000	0.2575	1
chr2L	11052000	11078000	0.2435	1
chr2L	11052000	11080000	0.2233	1
chr2L	11052000	11086000	0.1900	1
chr2L	11052000	11298000	0.0213	1
chr2L	11052000	11478000	0.0135	1
chr2L	11052000	11482000	0.0153	1
chr2L	11052000	11494000	0.0150	1
chr2L	11052000	11700000	0.0110	1
chr2L	11052000	11728000	0.0167	1
chr2L	11052000	11808000	0.0104	1
chr2L	11052000	11900000	0.0146	1
chr2L	11054000	11064000	0.4606	1
chr2L	11054000	11066000	0.4677	1
chr2L	11054000	11068000	0.3800	1
chr2L	11054000	11072000	0.3008	1
chr2L	11054000	11076000	0.2763	1
chr2L	11054000	11086000	0.2040	1
chr2L	11054000	11486000	0.0133	1
chr2L	11054000	11494000	0.0214	1
chr2L	11054000	11580000	0.0125	1
chr2L	11054000	11618000	0.0202	1
chr2L	11054000	11698000	0.0137	1
chr2L	11054000	11706000	0.0249	1
chr2L	11054000	11868000	0.0167	1
chr2L	11054000	11884000	0.0177	1
chr2L	11054000	11910000	0.0161	1
chr2L	11054000	11928000	0.0152	1
chr2L	11054000	11988000	0.0146	1
chr2L	11056000	11066000	0.5683	1
chr2L	11056000	11086000	0.2413	1
chr2L	11056000	11230000	0.0383	1
chr2L	11056000	11232000	0.0348	1
chr2L	11056000	11250000	0.0469	1
chr2L	11056000	11288000	0.0278	1
chr2L	11056000	11466000	0.0171	1
chr2L	11056000	11484000	0.0181	1
chr2L	11056000	11498000	0.0187	1
chr2L	11056000	11502000	0.0211	1
chr2L	11056000	11520000	0.0155	1
chr2L	11056000	11526000	0.0246	1
chr2L	11056000	11528000	0.0179	1
chr2L	11056000	11536000	0.0142	1
chr2L	11056000	11584000	0.0247	1
chr2L	11056000	11588000	0.0217	1
chr2L	11056000	11608000	0.0294	1
chr2L	11056000	11628000	0.0171	1
chr2L	11056000	11680000	0.0177	1
chr2L	11056000	11740000	0.0137	1
chr2L	11056000	11748000	0.0163	1
chr2L	11056000	11760000	0.0156	1
chr2L	11056000	11768000	0.0171	1
chr2L	11056000	11784000	0.0187	1
chr2L	11056000	11796000	0.0162	1
chr2L	11056000	11826000	0.0117	1
chr2L	11056000	11850000	0.0149	1
chr2L	11056000	11856000	0.0133	1
chr2L	11056000	11858000	0.0147	1
chr2L	11056000	11874000	0.0154	1
chr2L	11056000	11880000	0.0235	1
chr2L	11056000	11926000	0.0128	1
chr2L	11056000	11928000	0.0128	1
chr2L	11058000	11066000	0.5931	1
chr2L	11058000	11078000	0.2712	1
chr2L	11058000	11084000	0.2311	1
chr2L	11058000	11088000	0.2169	1
chr2L	11058000	11090000	0.2188	1
chr2L	11058000	11884000	0.0130	1
